id,fold_id
9508,6
7049,9
9079,6
8629,2
8126,5
11343,7
4184,5
9545,9
1952,2
9952,0
6731,3
6899,9
455,7
2222,0
14149,3
4873,7
13231,7
197,9
1418,5
1010,5
6541,0
692,4
3779,4
13614,3
6473,3
8317,7
7468,5
5805,0
7279,2
8820,9
9108,0
12777,3
5808,7
1147,2
13625,6
7424,9
10762,2
6611,4
682,2
3688,0
8599,0
2294,5
14272,1
14265,9
12610,1
14002,3
13768,7
12152,4
4172,9
2177,0
7410,9
11460,5
10923,5
10723,6
1127,4
11812,3
9418,3
6714,6
9155,8
2060,4
13126,6
3965,2
3540,7
3744,4
12228,1
4042,9
10417,5
1887,1
5991,3
11575,0
3992,9
5352,9
11898,0
5021,4
13118,5
5565,5
11426,9
6244,1
3702,7
973,5
5263,6
7060,9
4981,1
10266,4
898,3
13780,5
13342,2
7575,1
7066,7
11787,3
829,8
14257,7
14145,2
3108,6
10545,9
7620,9
7764,9
2321,3
3044,0
5142,2
2974,3
482,4
11445,6
2032,9
12199,1
13895,4
13947,5
10763,0
9371,9
7729,3
10477,5
13901,7
2199,6
4935,3
2610,5
295,8
869,8
3343,5
4009,2
11936,0
5925,5
10828,4
11337,7
753,7
11165,2
11508,6
4272,9
6717,8
14136,5
12350,2
10386,8
5671,9
7849,7
8597,7
6201,6
7038,7
542,8
14345,8
5650,4
3080,7
13358,9
4818,3
14834,1
3962,8
10829,7
747,5
7914,8
14694,3
13962,7
5734,0
13173,1
1054,3
10940,0
1035,9
10622,2
3885,9
7611,3
1414,7
537,7
2417,1
12574,9
8502,9
10530,2
11037,5
14469,5
11335,4
7224,3
8402,4
476,5
14600,3
12675,1
2271,9
4401,4
7601,5
14609,5
5124,2
4515,9
12041,2
14498,4
6874,0
6449,9
5082,5
12346,1
2268,4
216,0
4386,3
10897,6
8424,3
10602,5
11701,2
2248,9
7416,9
10705,4
13629,1
3104,3
13204,2
5541,3
3770,1
11294,2
3382,6
7303,6
10862,6
2516,7
7570,4
8198,0
9129,5
99,9
4458,1
2394,3
14073,5
6716,9
8209,4
7013,7
13066,3
7538,1
986,7
7663,1
11128,4
2296,2
4217,5
5173,2
1617,7
11517,9
6225,0
14648,0
3451,0
12648,2
14201,2
4963,7
13179,0
240,0
11564,4
9848,9
10856,7
2534,4
10121,3
810,2
12702,9
14084,8
8356,8
3809,0
12774,5
5379,1
11720,3
11561,8
13672,5
7671,9
11452,0
7863,5
11691,4
11295,2
260,2
8992,2
14558,5
272,3
5810,7
5793,4
14570,7
6827,4
1033,6
13425,1
9793,5
4657,3
8864,1
2474,9
8031,8
10712,4
3765,6
11939,7
6750,6
12829,5
8319,7
3874,1
2841,9
10051,3
3503,1
5534,9
3841,4
8155,0
4374,9
13817,3
9931,3
1240,6
12604,1
8651,8
9236,7
5427,6
13292,1
10664,4
1497,7
4500,9
12217,3
2524,2
941,5
3565,1
7344,6
14177,1
5192,7
1268,1
9063,5
8438,0
13731,3
12645,5
9392,2
9513,2
1734,2
5053,8
1636,1
7294,9
6458,9
9738,5
10117,2
8679,9
9897,2
14372,5
10470,5
13516,1
8174,8
12910,0
4183,2
3895,4
5243,9
11277,6
6900,8
12313,5
2409,8
13677,4
9248,9
12371,9
3471,6
827,2
3407,3
11538,1
1241,5
13604,0
7003,9
11488,5
382,4
14180,5
2707,3
10404,7
2376,6
7551,5
2591,7
6550,2
4760,5
12144,0
6403,4
603,8
9385,5
8779,7
5759,2
6510,6
4141,8
9118,2
6813,1
13184,6
4858,3
2968,2
12895,8
14905,0
1401,9
11989,3
3942,4
13514,9
9439,7
12161,4
10565,8
9017,3
14141,2
13883,2
5633,2
9776,5
4445,4
13113,7
14850,6
12213,5
5358,3
3697,1
3850,6
2173,6
9185,3
10806,6
7953,0
14593,5
724,4
3397,9
14984,1
13151,8
5310,0
4187,3
12874,5
5849,2
2637,8
4329,2
2645,7
8200,6
11305,5
14456,1
12358,4
676,6
2051,7
7018,8
12450,9
72,1
7100,8
12530,5
5651,3
10388,2
10425,2
11094,3
12132,6
12084,3
11607,6
8751,6
10655,9
7707,7
13224,5
12948,9
8515,8
4087,0
3916,0
9078,4
8938,8
10835,2
3292,7
8791,2
7724,5
12326,7
14438,4
13742,9
10293,6
10221,4
5461,0
7454,1
5865,8
1280,8
8817,4
3272,5
13188,7
13600,1
927,2
9253,6
2207,1
10647,8
7097,3
13407,3
2845,1
4139,2
79,2
19,3
11217,0
7245,0
9244,0
464,2
12873,4
14205,6
10580,8
13020,5
8088,7
9646,5
335,9
7362,6
5403,6
2994,4
4673,5
12546,0
12481,9
8018,5
7935,8
9673,6
6320,9
9259,7
5804,9
5202,3
11896,4
14516,5
13314,2
3423,0
8238,0
255,8
9163,4
13309,6
1410,3
13449,5
6037,5
11773,8
5272,2
7841,5
9917,1
14369,0
7489,7
8870,9
13473,6
64,8
1981,2
13995,2
8568,8
4583,5
13879,5
11722,4
8382,1
14076,4
7533,9
5552,5
14085,8
8953,8
8245,0
9347,7
2044,5
1965,6
10743,7
5661,5
6618,9
8531,4
6092,5
324,9
12703,5
12151,9
7727,9
11370,1
8017,4
8103,9
11569,4
11554,5
8221,6
1537,7
2460,2
11979,2
12778,7
14016,5
3811,0
2309,5
12745,4
13174,4
3886,4
547,6
1116,5
3778,5
10898,3
10810,2
9065,1
4770,2
10049,5
2847,7
781,5
6452,2
10242,8
3588,2
14971,4
8009,6
7490,6
1082,8
11064,3
9779,4
8478,0
1398,5
7871,4
11558,4
1210,4
1672,7
14672,4
12688,2
178,5
642,7
5188,1
13964,7
11287,7
14276,8
2255,8
590,5
10994,2
9203,3
7737,8
8496,6
4710,5
5391,1
591,3
3430,5
12241,0
4852,4
5304,9
5629,9
5045,9
11532,7
2146,7
11684,6
9084,7
4356,1
3322,5
9792,1
2141,9
8736,2
8464,3
12897,3
4291,2
13607,7
1961,7
13324,5
9249,8
9806,9
9947,9
11310,9
9250,2
12135,8
12779,9
7662,9
12050,6
6275,8
4262,7
6754,4
11482,2
10654,6
14309,3
5401,6
8283,4
12328,6
10365,5
11008,8
14857,6
9723,9
4464,1
10431,6
8976,7
646,3
971,2
686,5
6228,1
1488,5
13008,3
11334,9
12690,6
1128,1
8108,2
5979,8
2977,4
10102,5
2734,3
1112,1
10135,3
12311,0
2501,8
4096,9
12039,4
11698,0
645,9
6919,8
3573,8
9387,6
7218,1
11911,3
2746,2
12133,2
5873,6
14789,6
7655,6
10089,5
580,7
361,9
14352,2
9544,0
5916,0
11190,7
4532,3
12245,3
7155,7
296,1
13916,2
10321,0
14037,5
10097,3
7962,2
8137,0
13633,3
10429,7
4034,5
12465,4
7222,6
10861,3
8446,1
346,3
9449,0
11308,7
8468,1
12514,1
4648,1
2567,0
9884,3
7432,8
12599,1
7082,9
9523,5
10419,3
3989,9
2169,3
8134,3
9233,6
5842,1
13209,8
5884,2
5965,9
7298,1
2771,5
8157,9
8341,2
7908,2
512,9
11529,7
13185,3
8379,5
11588,1
6952,6
14099,7
4026,3
9561,2
7315,3
7907,7
6073,8
1669,2
7940,1
4812,3
1731,6
14069,8
13143,7
13490,8
11007,4
9835,8
14354,6
9715,8
1911,9
4403,1
2284,1
4985,0
4595,8
10451,0
9159,3
7405,3
14794,9
4992,2
2057,7
4687,8
3362,8
7960,9
10802,5
10269,2
10061,3
11403,6
10667,9
1017,0
3991,3
7983,4
8455,9
8570,0
4076,2
5590,7
4065,1
7690,7
6175,1
9179,6
9127,9
1681,7
3295,2
757,8
14154,7
7901,8
1695,8
4195,4
5258,5
7159,3
5098,7
10460,3
10231,8
4555,2
4316,4
14660,6
9346,6
1828,6
14405,1
12321,3
4707,7
8180,2
14039,6
10863,6
5670,0
954,8
6657,1
4838,6
8234,0
2530,2
2596,0
3801,8
1390,6
8503,1
5599,9
11730,8
11677,9
3812,5
5015,8
1625,5
13990,4
6377,1
3577,5
8301,7
11852,4
9945,9
9688,0
796,3
6734,2
13390,5
4741,7
9514,2
12810,3
3852,7
4383,5
11824,4
14242,1
3968,3
6950,7
10750,2
8669,6
7357,4
12078,0
10099,7
2840,9
812,0
12261,7
11930,0
8298,4
13176,9
3318,5
8211,1
10443,5
13081,2
8933,1
23,1
2744,7
11670,1
13054,9
9043,9
224,7
5983,2
13397,9
952,8
3579,2
11419,9
3455,3
13967,0
736,3
10158,9
6577,2
6281,3
9542,1
14359,0
6847,1
12601,5
12427,0
228,8
12113,7
4558,9
218,6
766,3
3145,8
6274,9
9277,4
221,3
9674,3
1947,1
12024,1
13834,0
8638,3
8049,2
2013,1
14475,7
13758,1
7640,9
12742,8
13927,4
13202,1
762,6
130,1
6447,4
10301,2
7747,3
5992,1
10945,4
4468,3
13838,1
9939,8
13007,7
9208,6
11925,7
401,6
12971,0
6294,0
7194,3
8029,5
11916,2
5194,8
11073,2
417,1
10754,2
5688,8
2261,0
10457,5
13813,3
11223,1
2664,5
1377,9
2850,9
3361,5
10525,3
2236,3
5924,6
14249,5
13797,6
14798,7
7275,0
3620,1
7061,2
13180,2
6454,7
263,0
2993,9
10217,1
1015,5
10445,4
12934,7
10995,4
9546,7
8733,5
13150,9
10671,7
6087,8
3446,0
6462,4
1940,3
1442,2
8084,7
11369,8
4886,4
398,8
4781,2
11366,8
11432,0
6627,8
4730,8
1750,9
3785,4
14608,0
4919,8
10617,7
386,7
7074,2
6892,5
9900,2
680,5
13256,0
88,5
1836,0
2814,4
4950,7
7396,2
3212,4
9154,5
14221,3
4276,3
13641,6
13823,9
6015,1
592,2
11172,5
2472,0
14058,9
1601,2
5452,0
2035,6
8951,8
6437,2
8652,1
203,1
9012,3
4264,1
5296,6
8470,9
7846,7
5196,1
11672,5
1253,7
12103,9
12812,3
6574,2
4581,0
7793,3
7968,8
594,6
3286,9
586,8
11729,4
208,3
12568,9
6927,2
6514,4
9425,3
8880,9
10498,5
5207,1
14407,1
11433,2
12642,8
10736,9
2777,0
2276,0
9785,1
4391,4
5070,7
1406,4
8345,8
10957,3
9501,3
4997,4
2816,8
8098,4
1230,6
4904,2
1857,8
2434,0
11350,0
2930,4
5518,7
10905,5
9575,4
8057,5
13232,8
10541,5
2007,2
6772,6
8927,5
7217,8
10610,0
1072,8
8767,3
10633,7
14650,9
6942,7
14468,5
12517,7
11846,0
14889,3
7036,8
11496,0
211,3
3816,1
14995,4
9943,0
9200,2
11972,5
5781,9
5290,3
2467,7
13824,6
1029,8
8082,8
14206,3
11646,2
3777,7
8160,3
11651,1
2459,1
6295,2
3355,1
9479,7
8850,3
5238,6
3954,8
1048,5
5268,9
7495,3
14806,6
9586,7
4492,5
3783,3
43,4
9245,1
5727,3
12397,3
10366,7
4364,4
3229,3
9657,4
14749,3
13893,2
8329,9
4335,9
10956,4
11136,9
